,PGE_valley,SCE
0,72.68020708880924,0.0
1,72.68020708880924,0.0
2,72.68020708880924,0.0
3,72.68020708880924,0.0
4,72.68020708880924,0.0
5,72.68020708880924,0.0
6,72.68020708880924,0.0
7,72.68020708880924,0.0
8,72.68020708880924,0.0
9,72.68020708880924,0.0
10,72.68020708880924,0.0
11,72.68020708880924,0.0
12,72.68020708880924,0.0
13,72.68020708880924,0.0
14,72.68020708880924,0.0
15,72.68020708880924,0.0
16,72.68020708880924,0.0
17,72.68020708880924,0.0
18,72.68020708880924,0.0
19,72.68020708880924,0.0
20,72.68020708880924,0.0
21,72.68020708880924,0.0
22,72.68020708880924,0.0
23,72.68020708880924,0.0
24,72.7299880525687,0.0
25,72.7299880525687,0.0
26,72.7299880525687,0.0
27,72.7299880525687,0.0
28,72.7299880525687,0.0
29,72.7299880525687,0.0
30,72.7299880525687,0.0
31,72.7299880525687,0.0
32,72.7299880525687,0.0
33,72.7299880525687,0.0
34,72.7299880525687,0.0
35,72.7299880525687,0.0
36,72.7299880525687,0.0
37,72.7299880525687,0.0
38,72.7299880525687,0.0
39,72.7299880525687,0.0
40,72.7299880525687,0.0
41,72.7299880525687,0.0
42,72.7299880525687,0.0
43,72.7299880525687,0.0
44,72.7299880525687,0.0
45,72.7299880525687,0.0
46,72.7299880525687,0.0
47,72.7299880525687,0.0
48,72.77976901632816,0.0
49,72.77976901632816,0.0
50,72.77976901632816,0.0
51,72.77976901632816,0.0
52,72.77976901632816,0.0
53,72.77976901632816,0.0
54,72.77976901632816,0.0
55,72.77976901632816,0.0
56,72.77976901632816,0.0
57,72.77976901632816,0.0
58,72.77976901632816,0.0
59,72.77976901632816,0.0
60,72.77976901632816,0.0
61,72.77976901632816,0.0
62,72.77976901632816,0.0
63,72.77976901632816,0.0
64,72.77976901632816,0.0
65,72.77976901632816,0.0
66,72.77976901632816,0.0
67,72.77976901632816,0.0
68,72.77976901632816,0.0
69,72.77976901632816,0.0
70,72.77976901632816,0.0
71,72.77976901632816,0.0
72,72.82954998008762,0.0
73,72.82954998008762,0.0
74,72.82954998008762,0.0
75,72.82954998008762,0.0
76,72.82954998008762,0.0
77,72.82954998008762,0.0
78,72.82954998008762,0.0
79,72.82954998008762,0.0
80,72.82954998008762,0.0
81,72.82954998008762,0.0
82,72.82954998008762,0.0
83,72.82954998008762,0.0
84,72.82954998008762,0.0
85,72.82954998008762,0.0
86,72.82954998008762,0.0
87,72.82954998008762,0.0
88,72.82954998008762,0.0
89,72.82954998008762,0.0
90,72.82954998008762,0.0
91,72.82954998008762,0.0
92,72.82954998008762,0.0
93,72.82954998008762,0.0
94,72.82954998008762,0.0
95,72.82954998008762,0.0
96,72.87933094384708,0.0
97,72.87933094384708,0.0
98,72.87933094384708,0.0
99,72.87933094384708,0.0
100,72.87933094384708,0.0
101,72.87933094384708,0.0
102,72.87933094384708,0.0
103,72.87933094384708,0.0
104,72.87933094384708,0.0
105,72.87933094384708,0.0
106,72.87933094384708,0.0
107,72.87933094384708,0.0
108,72.87933094384708,0.0
109,72.87933094384708,0.0
110,72.87933094384708,0.0
111,72.87933094384708,0.0
112,72.87933094384708,0.0
113,72.87933094384708,0.0
114,72.87933094384708,0.0
115,72.87933094384708,0.0
116,72.87933094384708,0.0
117,72.87933094384708,0.0
118,72.87933094384708,0.0
119,72.87933094384708,0.0
120,72.92911190760653,0.0
121,72.92911190760653,0.0
122,72.92911190760653,0.0
123,72.92911190760653,0.0
124,72.92911190760653,0.0
125,72.92911190760653,0.0
126,72.92911190760653,0.0
127,72.92911190760653,0.0
128,72.92911190760653,0.0
129,72.92911190760653,0.0
130,72.92911190760653,0.0
131,72.92911190760653,0.0
132,72.92911190760653,0.0
133,72.92911190760653,0.0
134,72.92911190760653,0.0
135,72.92911190760653,0.0
136,72.92911190760653,0.0
137,72.92911190760653,0.0
138,72.92911190760653,0.0
139,72.92911190760653,0.0
140,72.92911190760653,0.0
141,72.92911190760653,0.0
142,72.92911190760653,0.0
143,72.92911190760653,0.0
144,72.978892871366,0.0
145,72.978892871366,0.0
146,72.978892871366,0.0
147,72.978892871366,0.0
148,72.978892871366,0.0
149,72.978892871366,0.0
150,72.978892871366,0.0
151,72.978892871366,0.0
152,72.978892871366,0.0
153,72.978892871366,0.0
154,72.978892871366,0.0
155,72.978892871366,0.0
156,72.978892871366,0.0
157,72.978892871366,0.0
158,72.978892871366,0.0
159,72.978892871366,0.0
160,72.978892871366,0.0
161,72.978892871366,0.0
162,72.978892871366,0.0
163,72.978892871366,0.0
164,72.978892871366,0.0
165,72.978892871366,0.0
166,72.978892871366,0.0
167,72.978892871366,0.0
168,73.02867383512545,0.0
169,73.02867383512545,0.0
170,73.02867383512545,0.0
171,73.02867383512545,0.0
172,73.02867383512545,0.0
173,73.02867383512545,0.0
174,73.02867383512545,0.0
175,73.02867383512545,0.0
176,73.02867383512545,0.0
177,73.02867383512545,0.0
178,73.02867383512545,0.0
179,73.02867383512545,0.0
180,73.02867383512545,0.0
181,73.02867383512545,0.0
182,73.02867383512545,0.0
183,73.02867383512545,0.0
184,73.02867383512545,0.0
185,73.02867383512545,0.0
186,73.02867383512545,0.0
187,73.02867383512545,0.0
188,73.02867383512545,0.0
189,73.02867383512545,0.0
190,73.02867383512545,0.0
191,73.02867383512545,0.0
192,73.0784547988849,0.0
193,73.0784547988849,0.0
194,73.0784547988849,0.0
195,73.0784547988849,0.0
196,73.0784547988849,0.0
197,73.0784547988849,0.0
198,73.0784547988849,0.0
199,73.0784547988849,0.0
200,73.0784547988849,0.0
201,73.0784547988849,0.0
202,73.0784547988849,0.0
203,73.0784547988849,0.0
204,73.0784547988849,0.0
205,73.0784547988849,0.0
206,73.0784547988849,0.0
207,73.0784547988849,0.0
208,73.0784547988849,0.0
209,73.0784547988849,0.0
