,Path42,Path24,Path45,Path66
0,0.0,17.572531387830487,0.0,0.0
1,0.0,57.45499790681056,0.0,0.0
2,0.0,63.403312502656675,0.0,0.0
3,0.0,58.19891199156657,0.0,0.0
4,0.0,61.405077725244595,0.0,0.0
5,0.0,56.212638367063356,0.0,0.0
6,0.0,46.55074951184083,0.0,0.0
7,0.0,44.85187090407942,0.0,0.0
8,0.0,36.67330789908327,0.0,0.0
9,0.0,22.10337402222801,0.0,0.0
10,0.0,41.52745498886402,0.0,0.0
11,0.0,44.901263918654195,0.0,0.0
12,0.0,49.99190877351808,0.0,0.0
13,0.0,44.50909710032538,0.0,0.0
14,0.0,19.918031896316133,0.0,0.0
15,0.0,5.726789705328959,0.0,0.0
16,0.0,5.651947415426916,0.0,0.0
17,0.0,3.3004627582485395,0.0,0.0
18,0.0,35.61506541960854,0.0,0.0
19,0.0,28.024747446122625,0.0,0.0
20,0.0,31.459920935362497,0.0,0.0
21,0.0,38.72543021638118,0.0,0.0
22,0.0,26.990450654389186,0.0,0.0
23,0.0,17.590492602130084,0.0,0.0
24,0.0,18.33644602721956,0.0,0.0
25,0.0,24.472052842570385,0.0,0.0
26,0.0,27.001048350386476,0.0,0.0
27,0.0,27.952699814761385,0.0,0.0
28,0.0,19.97175821980892,0.0,0.0
29,0.0,21.497391350980624,0.0,0.0
30,0.0,19.04220497505823,0.0,0.0
31,0.0,19.623103826104206,0.0,0.0
32,0.0,16.22253902099956,0.0,0.0
33,0.0,23.7911733771087,0.0,0.0
34,0.0,40.924795973206265,0.0,0.0
35,0.0,11.799262037696684,0.0,0.0
36,0.0,11.197422998791616,0.0,0.0
37,0.0,11.411703634054172,0.0,0.0
38,0.0,13.614708360156463,0.0,0.0
39,0.0,20.67993082725542,0.0,0.0
40,0.0,10.569662048318708,0.0,0.0
41,0.0,7.781696180043488,0.0,0.0
42,0.0,27.324801202758774,0.0,0.0
43,0.0,9.969943928190169,0.0,0.0
44,0.0,16.63791928265635,0.0,0.0
45,0.0,12.7860742117525,0.0,0.0
46,0.0,14.77039186139723,0.0,0.0
47,0.0,23.133281427635886,0.0,0.0
48,0.0,14.010268835447196,0.0,0.0
49,0.0,21.623513034128948,0.0,0.0
50,0.0,18.20685277275706,0.0,0.0
51,0.0,18.75027677911852,0.0,0.0
52,0.0,14.883092255415882,0.0,0.0
53,0.0,14.876054341866263,0.0,0.0
54,0.0,10.638728149008694,0.0,0.0
55,0.0,10.992228507780656,0.0,0.0
56,0.0,4.828879726128481,0.0,0.0
57,0.0,7.059149274287306,0.0,0.0
58,0.0,21.039403545558315,0.0,0.0
59,0.0,4.200910890889381,0.0,0.0
60,0.0,2.345483491927345,0.0,0.0
61,0.0,2.376777156274818,0.0,0.0
62,0.0,4.1106630582529196,0.0,0.0
63,0.0,8.640225582493635,0.0,0.0
64,0.0,9.268596537730755,0.0,0.0
65,0.0,7.843160932982508,0.0,0.0
66,0.0,17.580760929410324,0.0,0.0
67,0.0,6.894832094123234,0.0,0.0
68,0.0,4.6310349824663275,0.0,0.0
69,0.0,6.825350040416307,0.0,0.0
70,0.0,7.607304461240847,0.0,0.0
71,0.0,8.947231092138514,0.0,0.0
72,0.0,59.380096031702905,0.0,0.0
