,index,Path66,Path46_SCE,Path61,Path42,Path24,Path45
0,1460,706.0233985683592,2439.3751690863473,1871.1356324687226,325.12399942101564,0.0,9.928809377337108
1,1461,1356.3058016782425,2353.682653291923,1485.242718300757,349.6113753611702,0.0,54.995898861456496
2,1462,2013.161204868266,2352.8131437465086,1259.0845752112368,408.4385650182869,0.0,149.5551738827246
3,1463,1733.8961388702387,2364.1320715986085,1444.5454502383707,369.91554839456114,0.0,137.96341043951296
4,1464,1402.3860191354665,2633.2774932929224,1213.999271807533,328.35173389383584,0.0,86.81499173016157
5,1465,1550.7051421717306,2288.1467438869704,1257.3172797372033,328.05687427963267,0.0,118.49057336788124
6,1466,2251.1664391824993,2338.2106728807194,1270.121139456047,378.50253718371255,0.0,209.18636599268268
7,1467,1410.9191241952285,2544.3374330476076,1430.3594010054555,182.15115100840202,0.0,51.27044390012869
8,1468,1520.1571246920873,2251.7630781779626,1106.194696949402,339.575280287903,0.0,113.46845025238406
9,1469,2082.5060703835243,2353.576170353398,1328.006046066803,315.6128650890543,0.0,66.35501970910357
10,1470,2157.5967820443657,2578.594499524739,1830.22403340632,379.4216628110554,0.0,15.608241690897989
11,1471,1911.0788349161585,2135.588440313572,1819.5026929449807,205.6292154737573,0.0,105.43468426392816
12,1472,2081.3563548687807,2200.7439876980097,1333.9653863021645,345.42258670698675,0.0,61.29865370588628
13,1473,1216.6736469116695,2650.2781332857326,1608.0970277574247,355.93761111879036,0.0,9.959171762141716
14,1474,1387.5003219492896,2508.355003527177,1242.4303581533852,332.97075301598665,0.0,112.94104439407002
15,1475,1482.840973552545,2192.90482632943,923.4773769470053,371.26709100662583,0.0,176.966078313684
16,1476,1411.7833093637173,2142.8128602605234,1297.4845864028548,343.2278913504939,0.0,88.56457889602731
17,1477,1849.4441205020169,1920.0925097981985,1561.6873838660545,231.28842937086048,0.0,170.1354374241044
18,1478,1609.1331372520706,1848.334191321689,1690.711028191989,323.7614490719538,0.0,18.540162240281305
19,1479,1718.061489816797,2110.097063885023,1389.3729972902454,213.4316043436879,0.0,100.3266347297785
20,1480,1798.6926081518836,2081.3475544716193,1578.9293668702217,219.95299457360042,0.0,107.2232489675495
21,1481,1597.144974757172,2089.8140412772973,1401.8203105999921,172.6426057562307,0.0,87.01629151960674
22,1482,1708.3913651745181,2153.6204544259654,1444.1840188343397,371.581474815401,0.0,30.099921039543037
23,1483,2166.559464743657,2358.203238024381,1495.0661544279556,379.6326505375925,0.0,16.50978050696545
24,1484,1317.2457012594625,2265.649233310278,1164.3033693480859,169.81864217139008,0.0,46.92876264287067
25,1485,1731.3246040634551,2356.4209731516407,1388.3549822038128,132.80010577970546,0.0,43.37390341086176
26,1486,2258.567828066279,2458.0848381736696,1375.3357468270885,164.59930626736556,0.0,14.26522050974387
27,1487,2533.564405247012,2761.918256755408,1112.4277332584322,177.9374319869252,0.0,70.23727432024182
28,1488,2265.673945344755,2652.2692106449076,952.6335948165199,374.62388055552935,0.0,90.404240994507
29,1489,2362.4902255834218,2726.329376531025,927.354850300163,190.3877253503296,0.0,91.31915253016787
30,1490,2316.2755856308913,2546.5729537750053,1193.8224264567073,381.22999366563766,0.0,62.54506587139107
31,1491,1755.4377110851276,2019.6394345303504,1573.67595083356,244.84613736026532,2.2977943714152573,0.0
32,1492,1991.7146177071966,2137.5696381141734,1504.714788618271,240.85837274920257,17.63936674237872,41.2723399817019
33,1493,2763.251526943405,2590.636419075913,1422.9862379159586,326.04091121428894,23.05055524793777,106.41944282274505
34,1494,1986.7334464639407,2537.8996872030707,1429.681731578313,287.1215201185783,11.398992622337824,5.114773110278629
35,1495,1867.9911136114013,2421.94873011921,1375.8878465937394,330.57754157094894,16.019663609484773,56.99376543794408
36,1496,1518.8398805779354,2321.983492881319,1452.9331363129907,275.6014493813465,37.07660577212658,67.17063711852146
37,1497,2052.764722121036,2634.5845312498527,1447.4714360305315,399.4906988656583,37.75087003936848,69.43171047568947
