,index,Path66,Path46_SCE,Path61,Path42,Path24,Path45
0,35040,16944.561565640623,9331.315241096097,33847.41652721078,2757.2837619832953,0.0,238.2914250560906
1,35064,32551.33924027782,7274.694862029915,24585.986587179596,3344.9807845470045,0.0,1319.9015726749558
2,35088,48315.868916838386,7253.826632939967,19158.191153031115,4756.833336317806,0.0,3589.3241731853905
3,35112,41613.507332885725,7525.480901390365,23609.25215368233,3832.2809373483874,0.0,3311.121850548311
4,35136,33657.26445925119,13984.971022053898,18076.143871342225,2834.74938933098,0.0,2083.5598015238775
5,35160,37216.923412121534,5701.833036311051,19115.776061654313,2827.672758590104,0.0,2843.77376082915
6,35184,54027.99454037998,6903.367332161026,19423.068694906564,4038.368668288021,0.0,5020.472783824384
7,35208,33862.058980685484,11850.409576166345,23268.786972092366,0.0,0.0,1230.4906536030885
8,35232,36483.770992610094,4828.625059294864,15488.83407474708,3104.1145027885923,0.0,2723.2428060572174
9,35256,49980.14568920458,7272.139271505315,20812.306453564706,2529.0165380162234,0.0,1592.5204730184857
10,35280,51782.32276906478,12672.5791716175,32865.53814971312,4060.4276833442495,0.0,374.5978005815517
11,35304,45865.8920379878,2040.4337505494877,32608.225978640967,0.0,0.0,2530.432422334276
12,35328,49952.55251685074,3604.166887775995,20955.33061921338,3244.449856846602,0.0,1471.1676889412706
13,35352,29200.167525880068,14392.986381881343,27534.49001413963,3496.8104427298886,0.0,239.0201222914012
14,35376,33300.00772678295,10986.831267676007,18758.48994364268,2945.6058482625995,0.0,2710.5850654576807
15,35400,35588.18336526108,3416.0270149300777,11103.618394689558,3864.71796003794,0.0,4247.185879528416
16,35424,33882.799424729215,1953.7003136448802,20487.36330578522,3198.47930452123,0.0,2125.5498935046553
17,35448,44386.65889204841,0.0,27048.503919023125,546.59334982254,0.0,4083.2504981785055
18,35472,38619.19529404969,0.0,30058.017183626784,2795.9236424729947,0.0,444.9638937667513
19,35496,41233.475755603125,1787.3965701639154,22734.89326034432,186.96304526414178,0.0,2407.839233514684
20,35520,43168.62259564521,1486.740669138222,27187.958923232512,352.40717250080206,0.0,2573.357975221188
21,35544,38331.47939417213,2049.456899349534,23048.137812981364,0.0,0.0,2088.3909964705617
22,35568,41001.39276418844,3844.762005542527,24199.405067441658,4041.397851624312,0.0,722.3981049490329
23,35592,51997.42715384776,8945.326185342023,25441.680374422787,4254.595014269412,0.0,396.23473216717076
24,35616,31613.896830227102,6926.298511266188,17789.597153111397,0.0,0.0,1126.290303428896
25,35640,41551.790497522925,9165.431615166019,23242.01899153166,0.0,0.0,1040.973681860682
26,35664,54205.627873590696,11704.643462394948,23010.016522177764,0.0,0.0,342.36529223385287
27,35688,60805.545725928285,18979.28392398187,16847.952541256574,0.0,0.0,1685.6945836858038
28,35712,54376.17468827411,16505.400721235943,13214.70066493975,4326.009641511417,0.0,2169.701783868168
29,35736,56699.76541400212,18440.150459708282,12553.931670570622,0.0,0.0,2191.659660724029
30,35760,55590.61405514139,14196.075017431089,19183.93601785894,4530.127193556376,0.0,1501.0815809133856
31,35784,42130.505066043064,1740.0352766529722,28425.725827512768,1330.1008360750875,55.147064913966176,0.0
32,35808,47801.15082497272,4651.831847878882,26694.155761494287,1339.2124663666218,423.34480181708926,990.5361595608456
33,35832,66318.03664664173,15570.953084483355,24880.39888936535,3373.0192318138543,553.2133259505065,2554.0666277458813
34,35856,47681.60271513458,14228.880935624176,25260.04522944936,2462.1617556730394,273.5758229361078,122.7545546466871
35,35880,44831.78672667363,11332.616539308716,24056.046189038338,3489.465621115871,384.47192662763456,1367.8503705106577
36,35904,36452.15713387045,8988.513989356534,25972.40228292537,2083.4920208701087,889.8385385310378,1612.095290844515
37,35928,49266.353330904865,16686.016543795027,25817.57938630259,5035.441759958432,906.0208809448435,1666.3610514165473
38,35952,0.0,0.0,16186.778586126627,2684.525579208561,21.10450632204916,35.34624833930108
39,35976,0.0,0.0,16804.135307279994,483.2881446665069,0.0,1079.4242259464081
40,36000,0.0,0.0,22028.50863753373,494.20876241414135,0.0,1190.6785874272202
41,36024,0.0,376.34682307096955,21262.229693186546,0.0,0.0,4928.508416331528
42,36048,0.0,212.49709595515014,18750.597827244146,222.573568295619,0.0,2654.2835984369535
43,36072,66922.23511817967,7625.3526163576225,15765.16282957825,738.3872419102047,1061.9433679817062,0.0
44,36096,66864.35946977968,13757.835364684104,11156.21822589256,1629.3469472838765,568.4987069718114,0.0
45,36120,0.0,0.0,18329.13477795275,634.8560057101056,0.0,388.77644953414085
46,36144,0.0,0.0,15620.541236150973,937.2667073655098,0.0,867.1836331061495
47,36168,70860.16704488068,9881.881933618162,14212.621501481875,2174.103532554069,0.0,1609.9157662049843
48,36192,47157.39750696679,17838.44176912066,18651.360714134375,1553.628017126507,939.0842567145085,235.68309229020844
49,36216,30462.62930423185,18730.240733121056,21653.780395196485,2256.5576323532223,1233.6856979541685,0.0
50,36240,34335.19622853856,20376.12578268798,14109.486599543754,2241.47253749229,1364.987905364564,48.879587545181195
51,36264,33841.01326748007,10103.10998814444,17092.898286163316,539.5622976545187,1395.4655438731986,0.0
52,36288,27240.502792401458,18844.66576130191,9159.836856384889,3616.5676728365734,715.2155216301683,0.0
53,36312,29730.68050355261,14030.34651478502,20935.673192790375,356.90055590841166,1693.1368992999983,4621.517592573861
54,36336,0.0,8465.851827228667,22286.41024780301,0.0,0.0,1167.6268774617877
55,36360,0.0,11831.706335809076,20053.538733453606,5462.161565025321,1809.595593605076,3783.5982499785787
56,36384,26917.03372390294,14190.379932198759,19225.386373290356,2001.457632335416,0.0,0.0
57,36408,37234.73757297482,13179.457148775775,17416.97942464069,1952.6923394250693,1758.1210105803923,0.0
58,36432,32317.699144522114,9049.442411186821,17866.57648199777,1499.780505241361,1184.2469837995272,0.0
59,36456,85666.19127717733,0.0,25352.998187189933,0.0,156.91427702819337,4614.347768332221
60,36480,67342.52416332689,20762.922709513583,29037.056704110262,0.0,0.0,5255.038419629332
61,36504,64271.76869822621,19284.247950945606,34341.615691703075,0.0,0.0,5229.68176340689
62,36528,46489.02916817538,21345.835177258443,20575.956280767794,0.0,0.0,2923.395008573314
63,36552,56925.09412788171,11047.937779994028,19423.614560971022,0.0,0.0,4276.385851658265
64,36576,43267.896030699456,9973.914520475082,24634.9281376015,0.0,0.0,3723.068449301981
65,36600,45615.24293841361,18156.921595950796,32991.952679101836,0.0,0.0,3726.00086209033
66,36624,39948.67175172119,25594.573215172422,19307.626953542374,0.0,0.0,1208.3576948542961
67,36648,55178.33120858893,23542.769218364134,25317.80758856897,0.0,0.0,3460.917434713455
68,36672,60097.76156134852,22502.891553456837,25113.508866248023,0.0,0.0,5203.324494307834
69,36696,53183.510602027076,10766.52341947276,28918.818550646127,1788.1314569424283,0.0,3511.094893978562
70,36720,42591.46318947121,2109.3006105838576,23713.20347478677,0.0,0.0,5982.908979466226
71,36744,44743.41924130416,7059.51445919407,16925.00785784192,2018.2504110566952,36.9726874399517,5766.934167945415
72,36768,59375.602314719035,15756.208873750818,23556.46388281762,0.0,0.0,6256.570878245431
73,36792,54618.68548490196,15008.5095102661,29230.203603492962,0.0,0.0,2899.887324847965
74,36816,50518.7236997282,14156.013269825966,31576.488768828942,0.0,0.0,972.7056178311307
